date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2008-01-15,Northern Province,Gakenke,Rushashi,1107,-1.74,29.87,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,333.75,0.62
2008-01-15,Northern Province,Gicumbi,Byumba,1052,-1.58,30.06,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,205,0.38
2008-01-15,Northern Province,Gicumbi,Byumba,1052,-1.58,30.06,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,93.75,0.17
2008-01-15,Northern Province,Gicumbi,Byumba,1052,-1.58,30.06,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,171.25,0.32
2008-01-15,Northern Province,Gicumbi,Byumba,1052,-1.58,30.06,non-food,Charcoal,446,Sack,actual,Retail,RWF,4100,7.59
2008-01-15,Northern Province,Gicumbi,Byumba,1052,-1.58,30.06,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,245,0.45
2008-01-15,Northern Province,Gicumbi,Byumba,1052,-1.58,30.06,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,117.5,0.22
2008-01-15,Northern Province,Gicumbi,Byumba,1052,-1.58,30.06,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,390,0.72
2008-01-15,Northern Province,Gicumbi,Gacurabwenge,1491,-1.58,30.07,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,137.5,0.25
2008-01-15,Northern Province,Gicumbi,Mukarange,1085,-1.53,30.08,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,170,0.31
2008-01-15,Northern Province,Gicumbi,Mukarange,1085,-1.53,30.08,cereals and tubers,Maize,51,KG,actual,Retail,RWF,162.5,0.3
2008-01-15,Northern Province,Gicumbi,Mukarange,1085,-1.53,30.08,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,247.5,0.46
2008-01-15,Northern Province,Gicumbi,Mukarange,1085,-1.53,30.08,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,170,0.31
2008-01-15,Northern Province,Gicumbi,Mukarange,1085,-1.53,30.08,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,66.5,0.12
2008-01-15,Northern Province,Gicumbi,Mukarange,1085,-1.53,30.08,non-food,Charcoal,446,Sack,actual,Retail,RWF,3800,7.03
2008-01-15,Northern Province,Gicumbi,Mukarange,1085,-1.53,30.08,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,237.5,0.44
2008-01-15,Northern Province,Gicumbi,Mukarange,1085,-1.53,30.08,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,115,0.21
2008-01-15,Northern Province,Gicumbi,Rukomo,1106,-1.63,30.1,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,200,0.37
2008-01-15,Northern Province,Gicumbi,Rukomo,1106,-1.63,30.1,cereals and tubers,Maize,51,KG,actual,Retail,RWF,147.5,0.27
2008-01-15,Northern Province,Gicumbi,Rukomo,1106,-1.63,30.1,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,96.25,0.18
2008-01-15,Northern Province,Gicumbi,Rukomo,1106,-1.63,30.1,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,87.5,0.16
2008-01-15,Northern Province,Gicumbi,Rukomo,1106,-1.63,30.1,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,220,0.41
2008-01-15,Northern Province,Gicumbi,Rukomo,1106,-1.63,30.1,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,125,0.23
2008-01-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,100,0.19
2008-01-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,235,0.43
2008-01-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,cereals and tubers,Maize,51,KG,actual,Retail,RWF,140,0.26
2008-01-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,293.75,0.54
2008-01-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,80,0.15
2008-01-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,180,0.33
2008-01-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,52.5,0.097
2008-01-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,non-food,Charcoal,446,Sack,actual,Retail,RWF,5000,9.25
2008-01-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,260,0.48
2008-01-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,175,0.32
2008-01-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,250,0.46
2008-01-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Maize,51,KG,actual,Retail,RWF,140,0.26
2008-01-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,79.75,0.15
2008-01-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,205,0.38
2008-01-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,50,0.093
2008-01-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,non-food,Charcoal,446,Sack,actual,Retail,RWF,3750,6.94
2008-01-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,275,0.51
2008-01-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,412.5,0.76
2008-01-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,140,0.26
2008-01-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,192.5,0.36
2008-01-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Maize,51,KG,actual,Retail,RWF,250,0.46
2008-01-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,80,0.15
2008-01-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,33.75,0.062
2008-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,262.5,0.49
2008-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Maize,51,KG,actual,Retail,RWF,150,0.28
2008-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,76.25,0.14
2008-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,200,0.37
2008-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,67.5,0.12
2008-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,175,0.32
2008-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,182.5,0.34
2008-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Maize,51,KG,actual,Retail,RWF,187.5,0.35
2008-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,277.5,0.51
2008-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,193.75,0.36
2008-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,56.5,0.1
2008-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,non-food,Charcoal,446,Sack,actual,Retail,RWF,3550,6.57
2008-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,292.5,0.54
2008-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,132.5,0.25
2008-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,350,0.65
2008-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,120,0.22
2008-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,190,0.35
2008-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,243.75,0.45
2008-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,120,0.22
2008-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,non-food,Charcoal,446,Sack,actual,Retail,RWF,2700,5
2008-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,285,0.53
2008-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,150,0.28
2008-01-15,Southern Province,Huye,Muhanga,1406,-2.43,29.68,non-food,Charcoal,446,Sack,actual,Retail,RWF,3900,7.22
2008-01-15,Southern Province,Huye,Muhanga,1406,-2.43,29.68,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,175,0.32
2008-01-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,125,0.23
2008-01-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,157.5,0.29
2008-01-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,cereals and tubers,Maize,51,KG,actual,Retail,RWF,280,0.52
2008-01-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,243.75,0.45
2008-01-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,107.5,0.2
2008-01-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,167.5,0.31
2008-01-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,150,0.28
2008-01-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,400,0.74
2008-01-15,Southern Province,Huye,Rugogwe,1103,-2.49,29.73,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,180,0.33
2008-01-15,Southern Province,Huye,Rugogwe,1103,-2.49,29.73,cereals and tubers,Maize,51,KG,actual,Retail,RWF,222.5,0.41
2008-01-15,Southern Province,Huye,Rugogwe,1103,-2.49,29.73,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,107.5,0.2
2008-01-15,Southern Province,Huye,Rugogwe,1103,-2.49,29.73,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,175,0.32
2008-01-15,Southern Province,Huye,Rugogwe,1103,-2.49,29.73,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,125,0.23
2008-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,117.5,0.22
2008-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,157.5,0.29
2008-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Maize,51,KG,actual,Retail,RWF,155,0.29
2008-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,185,0.34
2008-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,35.5,0.066
2008-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,non-food,Charcoal,446,Sack,actual,Retail,RWF,2600,4.81
2008-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,282.5,0.52
2008-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,132.5,0.25
2008-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,317.5,0.59
2008-01-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,105,0.19
2008-01-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,187.5,0.35
2008-01-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Maize,51,KG,actual,Retail,RWF,182.5,0.34
2008-01-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,181.25,0.34
2008-01-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,60,0.11
2008-01-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,293.75,0.54
2008-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,160,0.3
2008-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,205,0.38
2008-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,252.5,0.47
2008-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,105,0.19
2008-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,210,0.39
2008-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,52.5,0.097
2008-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,non-food,Charcoal,446,Sack,actual,Retail,RWF,4600,8.51
2008-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,348.75,0.65
2008-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,125,0.23
2008-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,210,0.39
2008-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Maize,51,KG,actual,Retail,RWF,161.25,0.3
2008-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,100,0.19
2008-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,non-food,Charcoal,446,Sack,actual,Retail,RWF,4150,7.68
2008-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,327.5,0.61
2008-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,170,0.31
2008-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Maize,51,KG,actual,Retail,RWF,132.5,0.25
2008-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,76.25,0.14
2008-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,185,0.34
2008-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,310,0.57
2008-01-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,cereals and tubers,Maize,51,KG,actual,Retail,RWF,132.5,0.25
2008-01-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,80,0.15
2008-01-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,192.5,0.36
2008-01-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,70,0.13
2008-01-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,non-food,Charcoal,446,Sack,actual,Retail,RWF,3500,6.48
2008-01-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,276.25,0.51
2008-01-15,Western Province,Nyabihu,Rambura,1100,-1.68,29.52,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,142.5,0.26
2008-01-15,Western Province,Nyabihu,Rambura,1100,-1.68,29.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,205,0.38
2008-01-15,Western Province,Nyabihu,Rambura,1100,-1.68,29.52,cereals and tubers,Maize,51,KG,actual,Retail,RWF,182.5,0.34
2008-01-15,Western Province,Nyabihu,Rambura,1100,-1.68,29.52,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,280,0.52
2008-01-15,Western Province,Nyabihu,Rambura,1100,-1.68,29.52,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,100,0.19
2008-01-15,Western Province,Nyabihu,Rambura,1100,-1.68,29.52,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,145,0.27
2008-01-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,220,0.41
2008-01-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,cereals and tubers,Maize,51,KG,actual,Retail,RWF,180,0.33
2008-01-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,130,0.24
2008-01-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,182.5,0.34
2008-01-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,non-food,Charcoal,446,Sack,actual,Retail,RWF,3025,5.6
2008-01-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,232.5,0.43
2008-01-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,122.5,0.23
2008-01-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,cereals and tubers,Maize,51,KG,actual,Retail,RWF,157.5,0.29
2008-01-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,45,0.083
2008-01-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,150,0.28
2008-01-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,362.5,0.67
2008-01-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,232.5,0.43
2008-01-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,cereals and tubers,Maize,51,KG,actual,Retail,RWF,152.5,0.28
2008-01-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,252.5,0.47
2008-01-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,50.25,0.093
2008-01-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,290,0.54
2008-01-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,327.5,0.61
2008-01-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,143.75,0.27
2008-01-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,cereals and tubers,Maize,51,KG,actual,Retail,RWF,215,0.4
2008-01-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,150,0.28
2008-01-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,400,0.74
2008-01-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,147.5,0.27
2008-01-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,287.5,0.53
2008-01-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,103.75,0.19
2008-01-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,293.75,0.54
2008-01-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,120,0.22
2008-01-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,287.5,0.53
2008-02-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,122.5,0.23
2008-02-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,cereals and tubers,Maize,51,KG,actual,Retail,RWF,137.5,0.25
2008-02-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,241.25,0.45
2008-02-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,120,0.22
2008-02-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,155,0.29
2008-02-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,56.25,0.1
2008-02-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,245,0.45
2008-02-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,88.75,0.16
2008-02-15,Eastern Province,Gatsibo,Kimironko,1403,-1.75,30.34,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,387.5,0.72
2008-02-15,Eastern Province,Gatsibo,Kiramuruzi,1079,-1.8,30.4,cereals and tubers,Maize,51,KG,actual,Retail,RWF,62.5,0.12
2008-02-15,Eastern Province,Gatsibo,Kiramuruzi,1079,-1.8,30.4,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,231.25,0.43
2008-02-15,Eastern Province,Gatsibo,Kiramuruzi,1079,-1.8,30.4,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,82.5,0.15
2008-02-15,Eastern Province,Gatsibo,Kiramuruzi,1079,-1.8,30.4,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,77.5,0.14
2008-02-15,Eastern Province,Gatsibo,Kiramuruzi,1079,-1.8,30.4,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,207.5,0.38
2008-02-15,Eastern Province,Gatsibo,Kiramuruzi,1079,-1.8,30.4,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,100,0.19
2008-02-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,130,0.24
2008-02-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,cereals and tubers,Maize,51,KG,actual,Retail,RWF,95,0.18
2008-02-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,92.5,0.17
2008-02-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,80,0.15
2008-02-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,non-food,Charcoal,446,Sack,actual,Retail,RWF,3750,6.94
2008-02-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,95,0.18
